,wrapperType,kind,artistId,collectionId,trackId,artistName,collectionName,trackName,collectionCensoredName,trackCensoredName,artistViewUrl,collectionViewUrl,trackViewUrl,previewUrl,artworkUrl30,artworkUrl60,artworkUrl100,collectionPrice,trackPrice,releaseDate,collectionExplicitness,trackExplicitness,discCount,discNumber,trackCount,trackNumber,trackTimeMillis,country,currency,primaryGenreName,isStreamable,contentAdvisoryRating,collectionArtistId,collectionArtistName,collectionArtistViewUrl,trackRentalPrice,collectionHdPrice,trackHdPrice,trackHdRentalPrice,longDescription
0,track,song,122782.0,1440814436,1440814445,Bon Jovi,Bon Jovi,She Don't Know Me,Bon Jovi,She Don't Know Me,https://music.apple.com/id/artist/bon-jovi/122782?uo=4,https://music.apple.com/id/album/she-dont-know-me/1440814436?i=1440814445&uo=4,https://music.apple.com/id/album/she-dont-know-me/1440814436?i=1440814445&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/7f/24/a2/7f24a240-b916-496f-cd72-293c53832bf7/mzaf_11754979599715563108.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/20/3d/a0/203da01c-8e71-74f6-c2e4-9e73cde2eff6/14UMGIM44514.rgb.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/20/3d/a0/203da01c-8e71-74f6-c2e4-9e73cde2eff6/14UMGIM44514.rgb.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/20/3d/a0/203da01c-8e71-74f6-c2e4-9e73cde2eff6/14UMGIM44514.rgb.jpg/100x100bb.jpg,49000.0,7000.0,1984-01-21T12:00:00Z,notExplicit,notExplicit,1,1,9,3,242966,IDN,IDR,Hard Rock,True,,,,,,,,,
1,track,song,122782.0,1440814436,1440814439,Bon Jovi,Bon Jovi,Runaway,Bon Jovi,Runaway,https://music.apple.com/id/artist/bon-jovi/122782?uo=4,https://music.apple.com/id/album/runaway/1440814436?i=1440814439&uo=4,https://music.apple.com/id/album/runaway/1440814436?i=1440814439&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/34/8f/a3/348fa3eb-a33c-17cd-ea44-7f9c2a42d479/mzaf_2623839432638662532.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/20/3d/a0/203da01c-8e71-74f6-c2e4-9e73cde2eff6/14UMGIM44514.rgb.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/20/3d/a0/203da01c-8e71-74f6-c2e4-9e73cde2eff6/14UMGIM44514.rgb.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/20/3d/a0/203da01c-8e71-74f6-c2e4-9e73cde2eff6/14UMGIM44514.rgb.jpg/100x100bb.jpg,49000.0,5000.0,1984-01-21T12:00:00Z,notExplicit,notExplicit,1,1,9,1,230713,IDN,IDR,Hard Rock,True,,,,,,,,,
2,track,song,1663358118.0,1663358116,1663358176,Los Improbables,Los Improbables (En Vivo),Bon Jovi,Los Improbables (En Vivo),Bon Jovi (En Vivo),https://music.apple.com/id/artist/los-improbables/1663358118?uo=4,https://music.apple.com/id/album/bon-jovi-en-vivo/1663358116?i=1663358176&uo=4,https://music.apple.com/id/album/bon-jovi-en-vivo/1663358116?i=1663358176&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/f7/a1/9d/f7a19dec-e31e-4633-ee0d-966113a429b5/mzaf_14887978757638579229.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/9c/bd/5a/9cbd5ace-a3f1-0580-e6c5-d5da839a750d/22142.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/9c/bd/5a/9cbd5ace-a3f1-0580-e6c5-d5da839a750d/22142.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/9c/bd/5a/9cbd5ace-a3f1-0580-e6c5-d5da839a750d/22142.jpg/100x100bb.jpg,25000.0,5000.0,2023-01-04T12:00:00Z,notExplicit,notExplicit,1,1,13,9,343608,IDN,IDR,Rock,True,,,,,,,,,
3,track,song,1462534000.0,1555550448,1555550456,Pac Marley,Out This Planet,Bon Jovi,Out This Planet,Bon Jovi,https://music.apple.com/id/artist/pac-marley/1462534000?uo=4,https://music.apple.com/id/album/bon-jovi/1555550448?i=1555550456&uo=4,https://music.apple.com/id/album/bon-jovi/1555550448?i=1555550456&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview114/v4/e3/ac/51/e3ac5104-d9b4-350f-bc4b-88dc07d884e5/mzaf_7831512567035214363.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/da/d9/41/dad94183-e9bf-926e-ea18-80de80988932/artwork.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/da/d9/41/dad94183-e9bf-926e-ea18-80de80988932/artwork.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/da/d9/41/dad94183-e9bf-926e-ea18-80de80988932/artwork.jpg/100x100bb.jpg,49000.0,5000.0,2021-02-24T12:00:00Z,explicit,explicit,1,1,10,7,147905,IDN,IDR,Hip-Hop/Rap,True,Explicit,,,,,,,,
4,track,song,1549912268.0,1238327790,1238328328,Superheroes,Carlos Salvador Bilardo,Bon Jovi,Carlos Salvador Bilardo,Bon Jovi,https://music.apple.com/id/artist/superheroes/1549912268?uo=4,https://music.apple.com/id/album/bon-jovi/1238327790?i=1238328328&uo=4,https://music.apple.com/id/album/bon-jovi/1238327790?i=1238328328&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview117/v4/4a/29/2e/4a292ea3-b18b-8015-139f-8bf2167b877c/mzaf_4424240506399231171.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music19/v4/64/ab/95/64ab95d4-4d84-8b6c-03fa-c0ad9704535b/191773132354.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music19/v4/64/ab/95/64ab95d4-4d84-8b6c-03fa-c0ad9704535b/191773132354.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music19/v4/64/ab/95/64ab95d4-4d84-8b6c-03fa-c0ad9704535b/191773132354.jpg/100x100bb.jpg,49000.0,5000.0,2017-01-11T12:00:00Z,notExplicit,notExplicit,1,1,11,6,108164,IDN,IDR,Rock,True,,,,,,,,,
5,track,song,1492085682.0,1666103310,1666103516,Mauro Rawn,Without Chaos Compilation,Bon Jovi,Without Chaos Compilation,Bon Jovi,https://music.apple.com/id/artist/mauro-rawn/1492085682?uo=4,https://music.apple.com/id/album/bon-jovi/1666103310?i=1666103516&uo=4,https://music.apple.com/id/album/bon-jovi/1666103310?i=1666103516&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/2b/97/63/2b97636d-e970-0957-78e5-256045d3a881/mzaf_10954445805136250230.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/a5/64/31/a56431a6-03af-ba59-0cc3-20a985d441c6/5903600440939.jpg/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/a5/64/31/a56431a6-03af-ba59-0cc3-20a985d441c6/5903600440939.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/a5/64/31/a56431a6-03af-ba59-0cc3-20a985d441c6/5903600440939.jpg/100x100bb.jpg,39000.0,5000.0,2021-04-09T12:00:00Z,notExplicit,notExplicit,1,1,49,25,61885,IDN,IDR,Dance,True,,581578189.0,Various Artists,,,,,,
6,track,song,322603334.0,1459935524,1459935740,Keith Alberstadt,It's Pronounced 'Jenkins',Bon Jovi?!?!,It's Pronounced 'Jenkins',Bon Jovi?!?!,https://books.apple.com/id/author/keith-alberstadt/id322603334?uo=4,https://music.apple.com/id/album/bon-jovi/1459935524?i=1459935740&uo=4,https://music.apple.com/id/album/bon-jovi/1459935524?i=1459935740&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/6d/b1/80/6db18000-6ed5-923c-463a-df8841bc22b8/mzaf_9216607999301915609.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/7e/0e/12/7e0e122a-6912-5858-50c0-680844461fa7/736211930217.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/7e/0e/12/7e0e122a-6912-5858-50c0-680844461fa7/736211930217.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/7e/0e/12/7e0e122a-6912-5858-50c0-680844461fa7/736211930217.jpg/100x100bb.jpg,49000.0,5000.0,2010-10-12T12:00:00Z,notExplicit,notExplicit,1,1,29,14,103210,IDN,IDR,Comedy,True,,,,,,,,,
7,track,song,1183208895.0,1408594559,1408595295,SMIB,Smib Tape,"Bon Jovi (feat. Loopey, KC, Fosa YG, Soortkill, Retronezer, Maatje, Ghqst, Foreign & Tads Thots)",Smib Tape,"Bon Jovi (feat. Loopey, KC, Fosa YG, Soortkill, Retronezer, Maatje, Ghqst, Foreign & Tads Thots)",https://music.apple.com/id/artist/smib/1183208895?uo=4,https://music.apple.com/id/album/bon-jovi-feat-loopey-kc-fosa-yg-soortkill-retronezer/1408594559?i=1408595295&uo=4,https://music.apple.com/id/album/bon-jovi-feat-loopey-kc-fosa-yg-soortkill-retronezer/1408594559?i=1408595295&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a2/a6/0b/a2a60b63-317b-9e53-158a-25374b552e04/mzaf_4254149402943393430.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/f8/c9/c5/f8c9c5e3-13d0-25c5-8f37-0e208996a6eb/cover.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/f8/c9/c5/f8c9c5e3-13d0-25c5-8f37-0e208996a6eb/cover.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/f8/c9/c5/f8c9c5e3-13d0-25c5-8f37-0e208996a6eb/cover.jpg/100x100bb.jpg,45000.0,7000.0,2018-07-27T07:00:00Z,explicit,explicit,1,1,19,18,268732,IDN,IDR,Hip-Hop/Rap,True,Explicit,,,,,,,,
8,track,song,1492085682.0,1665733180,1665733537,Mauro Rawn,Another Wonder Selection 2021,Bon Jovi,Another Wonder Selection 2021,Bon Jovi,https://music.apple.com/id/artist/mauro-rawn/1492085682?uo=4,https://music.apple.com/id/album/bon-jovi/1665733180?i=1665733537&uo=4,https://music.apple.com/id/album/bon-jovi/1665733180?i=1665733537&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/92/b9/dd/92b9dd7b-15ab-aedd-83fb-99786fc36fc0/mzaf_9508754669697475764.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/81/2b/c5/812bc5f3-58db-a25c-5533-9d038fea8369/5903600071515.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/81/2b/c5/812bc5f3-58db-a25c-5533-9d038fea8369/5903600071515.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/81/2b/c5/812bc5f3-58db-a25c-5533-9d038fea8369/5903600071515.jpg/100x100bb.jpg,39000.0,5000.0,2021-04-09T12:00:00Z,notExplicit,notExplicit,1,1,35,26,61885,IDN,IDR,Dance,True,,581578189.0,Various Artists,,,,,,
9,track,song,5920197.0,1497007738,1497008174,Against the Grain,Y.B.B.B.,Bon Jovi (feat. Trippy Beamin'),Y.B.B.B.,Bon Jovi (feat. Trippy Beamin'),https://music.apple.com/id/artist/against-the-grain/5920197?uo=4,https://music.apple.com/id/album/bon-jovi-feat-trippy-beamin/1497007738?i=1497008174&uo=4,https://music.apple.com/id/album/bon-jovi-feat-trippy-beamin/1497007738?i=1497008174&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/23/bf/2f/23bf2fd1-c9ec-b37c-636f-aad5f2f7b2cc/mzaf_1153322657430162651.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music113/v4/47/b3/a1/47b3a1a7-d2e7-1e87-a1fc-9ccbd9bcfdb9/artwork.jpg/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music113/v4/47/b3/a1/47b3a1a7-d2e7-1e87-a1fc-9ccbd9bcfdb9/artwork.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music113/v4/47/b3/a1/47b3a1a7-d2e7-1e87-a1fc-9ccbd9bcfdb9/artwork.jpg/100x100bb.jpg,49000.0,5000.0,2020-02-05T12:00:00Z,explicit,explicit,1,1,10,7,150875,IDN,IDR,Hip-Hop/Rap,True,Explicit,,,,,,,,
10,track,song,1492085682.0,1579045553,1579045758,Mauro Rawn,Without Chaos Compilation,Bon Jovi,Without Chaos Compilation,Bon Jovi,https://music.apple.com/id/artist/mauro-rawn/1492085682?uo=4,https://music.apple.com/id/album/bon-jovi/1579045553?i=1579045758&uo=4,https://music.apple.com/id/album/bon-jovi/1579045553?i=1579045758&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/43/51/8a/43518aa6-2e09-4d76-c2bf-bee3d019959d/mzaf_17273162270417716304.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/19/9a/c9/199ac9e8-2deb-0685-1391-023af6206593/5903600440939.jpg/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/19/9a/c9/199ac9e8-2deb-0685-1391-023af6206593/5903600440939.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/19/9a/c9/199ac9e8-2deb-0685-1391-023af6206593/5903600440939.jpg/100x100bb.jpg,39000.0,5000.0,2021-04-09T12:00:00Z,notExplicit,notExplicit,1,1,49,25,61885,IDN,IDR,Dance,True,,92345680.0,Various Artists,,,,,,
11,track,song,1531579348.0,1531579347,1531579351,Mad Gifted & Bothered,No Expiration Date,"Bon Jovi (feat. Blzzrd, Casket D. & Packs)",No Expiration Date,"Bon Jovi (feat. Blzzrd, Casket D. & Packs)",https://music.apple.com/id/artist/mad-gifted-bothered/1531579348?uo=4,https://music.apple.com/id/album/bon-jovi-feat-blzzrd-casket-d-packs/1531579347?i=1531579351&uo=4,https://music.apple.com/id/album/bon-jovi-feat-blzzrd-casket-d-packs/1531579347?i=1531579351&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview114/v4/a6/28/9b/a6289bc9-906e-8f6e-e0d1-76d1e8514f4a/mzaf_4578026509032986959.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/60/12/2e/60122ebb-eb2a-d653-3cde-8d0f1640b493/artwork.jpg/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/60/12/2e/60122ebb-eb2a-d653-3cde-8d0f1640b493/artwork.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/60/12/2e/60122ebb-eb2a-d653-3cde-8d0f1640b493/artwork.jpg/100x100bb.jpg,35000.0,5000.0,2020-09-28T12:00:00Z,explicit,explicit,1,1,7,2,185784,IDN,IDR,Hip-Hop/Rap,True,Explicit,,,,,,,,
12,track,song,1563640115.0,1565305294,1565305295,Lionforreal,Bon Jovi - Single,Bon Jovi,Bon Jovi - Single,Bon Jovi,https://music.apple.com/id/artist/lionforreal/1563640115?uo=4,https://music.apple.com/id/album/bon-jovi/1565305294?i=1565305295&uo=4,https://music.apple.com/id/album/bon-jovi/1565305294?i=1565305295&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/44/c1/4c/44c14ce6-9c2e-295a-dac7-48d10e272f94/mzaf_3119547140682789820.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/5d/70/27/5d702742-0560-3aac-0eb7-97e1273db61b/artwork.jpg/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/5d/70/27/5d702742-0560-3aac-0eb7-97e1273db61b/artwork.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/5d/70/27/5d702742-0560-3aac-0eb7-97e1273db61b/artwork.jpg/100x100bb.jpg,5000.0,5000.0,2021-04-26T12:00:00Z,explicit,explicit,1,1,1,1,165668,IDN,IDR,Hip-Hop/Rap,True,Explicit,,,,,,,,
13,track,song,1483408355.0,1684784854,1684784861,BatesBeatz,Lair,Bon Jovi,Lair,Bon Jovi,https://music.apple.com/id/artist/batesbeatz/1483408355?uo=4,https://music.apple.com/id/album/bon-jovi/1684784854?i=1684784861&uo=4,https://music.apple.com/id/album/bon-jovi/1684784854?i=1684784861&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/ad/6c/b8/ad6cb89b-f687-d0cd-5a5b-23069c36ffa5/mzaf_15910979821475089016.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music126/v4/2d/ef/57/2def57c4-75cb-7b69-f7cb-06b652a4a4e3/artwork.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music126/v4/2d/ef/57/2def57c4-75cb-7b69-f7cb-06b652a4a4e3/artwork.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music126/v4/2d/ef/57/2def57c4-75cb-7b69-f7cb-06b652a4a4e3/artwork.jpg/100x100bb.jpg,40000.0,5000.0,2023-04-26T12:00:00Z,explicit,explicit,1,1,8,7,160030,IDN,IDR,Alternative,True,Explicit,,,,,,,,
14,track,song,1413045374.0,1420315446,1420315853,Tequila Boyz,Tequila Boyz,Bon Jovi (feat. Sleepy Ruu & DG Tony),Tequila Boyz,Bon Jovi (feat. Sleepy Ruu & DG Tony),https://music.apple.com/id/artist/tequila-boyz/1413045374?uo=4,https://music.apple.com/id/album/bon-jovi-feat-sleepy-ruu-dg-tony/1420315446?i=1420315853&uo=4,https://music.apple.com/id/album/bon-jovi-feat-sleepy-ruu-dg-tony/1420315446?i=1420315853&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/b8/8d/d3/b88dd351-c79f-4fe4-8df1-8e0a7a6816ad/mzaf_4549248612588241949.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/ff/ee/9b/ffee9ba6-a58b-934a-5f0c-d8cf2f338c24/artwork.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/ff/ee/9b/ffee9ba6-a58b-934a-5f0c-d8cf2f338c24/artwork.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/ff/ee/9b/ffee9ba6-a58b-934a-5f0c-d8cf2f338c24/artwork.jpg/100x100bb.jpg,49000.0,5000.0,2018-07-17T12:00:00Z,explicit,explicit,1,1,10,4,211920,IDN,IDR,Hip-Hop/Rap,True,Explicit,,,,,,,,
15,track,song,1292152387.0,1473145397,1473145402,Arum,Bon Jovi - Single,Bon Jovi,Bon Jovi - Single,Bon Jovi,https://music.apple.com/id/artist/arum/1292152387?uo=4,https://music.apple.com/id/album/bon-jovi/1473145397?i=1473145402&uo=4,https://music.apple.com/id/album/bon-jovi/1473145397?i=1473145402&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview123/v4/60/d9/b8/60d9b8b4-ecad-6811-14d8-c31e1b775ec4/mzaf_10196740463435127556.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/18/ed/c8/18edc897-a7a3-19ae-82fb-251abe8e4335/artwork.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/18/ed/c8/18edc897-a7a3-19ae-82fb-251abe8e4335/artwork.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/18/ed/c8/18edc897-a7a3-19ae-82fb-251abe8e4335/artwork.jpg/100x100bb.jpg,5000.0,5000.0,2019-07-16T12:00:00Z,notExplicit,notExplicit,1,1,1,1,200849,IDN,IDR,Dubstep,True,,,,,,,,,
16,track,song,1628384402.0,1633502344,1633502346,"Don Locos, DREAUXX & Titus Kirby",Bon Jovi - Single,Bon Jovi,Bon Jovi - Single,Bon Jovi,https://music.apple.com/id/artist/don-locos/1628384402?uo=4,https://music.apple.com/id/album/bon-jovi/1633502344?i=1633502346&uo=4,https://music.apple.com/id/album/bon-jovi/1633502344?i=1633502346&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/8d/10/89/8d1089e1-2294-3f5e-97ab-0afa6f705bfb/mzaf_17968846787016863503.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music122/v4/b6/e3/93/b6e393b0-11a2-c0a0-a2a9-e33388209bc6/artwork.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music122/v4/b6/e3/93/b6e393b0-11a2-c0a0-a2a9-e33388209bc6/artwork.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music122/v4/b6/e3/93/b6e393b0-11a2-c0a0-a2a9-e33388209bc6/artwork.jpg/100x100bb.jpg,5000.0,5000.0,2022-08-12T12:00:00Z,explicit,explicit,1,1,1,1,123077,IDN,IDR,Pop,True,Explicit,,,,,,,,
17,track,song,1254909.0,1509531112,1509531113,Emm,Bon Jovi - Single,Bon Jovi,Bon Jovi - Single,Bon Jovi,https://music.apple.com/id/artist/emm/1254909?uo=4,https://music.apple.com/id/album/bon-jovi/1509531112?i=1509531113&uo=4,https://music.apple.com/id/album/bon-jovi/1509531112?i=1509531113&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/de/bf/b7/debfb766-d50c-89c7-ef8b-b2f17e9992c5/mzaf_11600581975447973130.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/7f/20/71/7f207153-c189-2d6a-d590-9c649e5425c0/cover_4062851879644.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/7f/20/71/7f207153-c189-2d6a-d590-9c649e5425c0/cover_4062851879644.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/7f/20/71/7f207153-c189-2d6a-d590-9c649e5425c0/cover_4062851879644.jpg/100x100bb.jpg,5000.0,5000.0,2020-05-07T12:00:00Z,notExplicit,notExplicit,1,1,1,1,177600,IDN,IDR,Rap,True,,,,,,,,,
18,track,song,1534263348.0,1632300984,1632300985,Rara Numba,Bon Jovi - Single,Bon Jovi,Bon Jovi - Single,Bon Jovi,https://music.apple.com/id/artist/rara-numba/1534263348?uo=4,https://music.apple.com/id/album/bon-jovi/1632300984?i=1632300985&uo=4,https://music.apple.com/id/album/bon-jovi/1632300984?i=1632300985&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/69/b7/af/69b7af2a-eed7-3f2a-7539-a805a724e561/mzaf_11070809772767126120.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/9b/68/0a/9b680aae-25e5-b81e-e264-5936d93280eb/artwork.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/9b/68/0a/9b680aae-25e5-b81e-e264-5936d93280eb/artwork.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/9b/68/0a/9b680aae-25e5-b81e-e264-5936d93280eb/artwork.jpg/100x100bb.jpg,5000.0,5000.0,2022-07-01T12:00:00Z,explicit,explicit,1,1,1,1,125283,IDN,IDR,Hip-Hop/Rap,True,Explicit,,,,,,,,
19,track,song,1445932089.0,1539582084,1539583161,Brodie Element,Bon Jovi - Single,Bon Jovi,Bon Jovi - Single,Bon Jovi,https://music.apple.com/id/artist/brodie-element/1445932089?uo=4,https://music.apple.com/id/album/bon-jovi/1539582084?i=1539583161&uo=4,https://music.apple.com/id/album/bon-jovi/1539582084?i=1539583161&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview114/v4/2f/c6/f3/2fc6f394-6721-257c-022a-6c89d353e166/mzaf_14269162143070643820.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/a9/ff/4a/a9ff4a80-6767-d436-c90b-8df184e3a63f/859743195425_cover.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/a9/ff/4a/a9ff4a80-6767-d436-c90b-8df184e3a63f/859743195425_cover.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/a9/ff/4a/a9ff4a80-6767-d436-c90b-8df184e3a63f/859743195425_cover.jpg/100x100bb.jpg,5000.0,5000.0,2020-11-20T12:00:00Z,explicit,explicit,1,1,1,1,190769,IDN,IDR,Hip-Hop/Rap,True,Explicit,,,,,,,,
20,track,song,122782.0,1440814436,1440814450,Bon Jovi,Bon Jovi,Love Lies,Bon Jovi,Love Lies,https://music.apple.com/id/artist/bon-jovi/122782?uo=4,https://music.apple.com/id/album/love-lies/1440814436?i=1440814450&uo=4,https://music.apple.com/id/album/love-lies/1440814436?i=1440814450&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/0e/68/9c/0e689c91-d7b7-f1a7-017f-87f6e8ae702d/mzaf_9398378771314226818.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/20/3d/a0/203da01c-8e71-74f6-c2e4-9e73cde2eff6/14UMGIM44514.rgb.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/20/3d/a0/203da01c-8e71-74f6-c2e4-9e73cde2eff6/14UMGIM44514.rgb.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/20/3d/a0/203da01c-8e71-74f6-c2e4-9e73cde2eff6/14UMGIM44514.rgb.jpg/100x100bb.jpg,49000.0,7000.0,1984-01-21T12:00:00Z,notExplicit,notExplicit,1,1,9,5,249181,IDN,IDR,Hard Rock,True,,,,,,,,,
21,track,song,122782.0,1440814436,1440814447,Bon Jovi,Bon Jovi,Shot Through the Heart,Bon Jovi,Shot Through the Heart,https://music.apple.com/id/artist/bon-jovi/122782?uo=4,https://music.apple.com/id/album/shot-through-the-heart/1440814436?i=1440814447&uo=4,https://music.apple.com/id/album/shot-through-the-heart/1440814436?i=1440814447&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/38/d0/ec/38d0ece7-431b-3a96-a43e-2322d664c7bf/mzaf_7389957650709518772.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/20/3d/a0/203da01c-8e71-74f6-c2e4-9e73cde2eff6/14UMGIM44514.rgb.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/20/3d/a0/203da01c-8e71-74f6-c2e4-9e73cde2eff6/14UMGIM44514.rgb.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/20/3d/a0/203da01c-8e71-74f6-c2e4-9e73cde2eff6/14UMGIM44514.rgb.jpg/100x100bb.jpg,49000.0,7000.0,1984-01-21T12:00:00Z,notExplicit,notExplicit,1,1,9,4,265209,IDN,IDR,Hard Rock,True,,,,,,,,,
